# division directionality movement
1.000000000000000000e+00 1.160349974623675706e+01 4.903760766447822772e-01
4.000000000000000000e+00 6.363274220338262843e+00 3.525413261381783459e-01
4.000000000000000000e+00 6.954860718567323907e+00 3.533293912560713790e-01
4.000000000000000000e+00 6.370975733404569574e+00 3.888071244320268072e-01
7.000000000000000000e+00 4.671909018554174509e+00 2.442666608487337743e-01
4.000000000000000000e+00 6.801754484920463639e+00 3.222153505117473227e-01
3.000000000000000000e+00 5.337051942112951863e+00 1.149018893396145158e+00
4.000000000000000000e+00 5.818719109811548940e+00 2.984900937630449169e-01
4.000000000000000000e+00 6.953692780678634833e+00 1.454038478412083224e+00
4.000000000000000000e+00 6.886653094229326477e+00 5.257243110307311396e-01
1.000000000000000000e+00 5.397259644330441475e+00 9.267902199194228974e-01
4.000000000000000000e+00 5.510382026935801036e+00 8.488653921504450972e-01
5.000000000000000000e+00 3.952597785939111041e+00 7.357155638909219642e-01
4.000000000000000000e+00 6.006092760443609180e+00 8.724379427017908695e-01
4.000000000000000000e+00 8.900169917521397522e+00 2.677387868937309290e-01
4.000000000000000000e+00 6.224924375443917413e+00 5.043092209310063856e-01
5.000000000000000000e+00 5.268123542646501178e+00 4.248925475157453446e-01
1.000000000000000000e+00 8.451169055730575863e+00 1.057863889656200929e+00
4.000000000000000000e+00 5.240461500429087316e+00 5.492579137071952333e-01
3.000000000000000000e+00 6.873239857723293156e+00 3.948208297684803747e-01
4.000000000000000000e+00 5.692647636234664965e+00 5.459054295433144466e-01
4.000000000000000000e+00 7.123346305384831822e+00 4.037596486810231533e-01
3.000000000000000000e+00 5.637828066142034800e+00 1.265649602061280188e+00
3.000000000000000000e+00 7.642399040558698786e+00 3.944475026687175312e-01
4.000000000000000000e+00 5.579264603333029093e+00 6.299993402975884171e-01
4.000000000000000000e+00 4.075340052165412175e+00 8.822920090911247071e-01
4.000000000000000000e+00 5.657360087842156382e+00 1.843737698335106145e-01
4.000000000000000000e+00 6.398069833489903324e+00 1.549597238903501761e-01
1.200000000000000000e+01 4.110731542377386027e+00 6.134035402962885186e-01
4.000000000000000000e+00 1.025486924748289042e+01 2.166905923076537510e-01
4.000000000000000000e+00 5.255580951360474096e+00 6.278355225104781390e-01
4.000000000000000000e+00 6.664400734029050533e+00 2.188412456918267801e-01
4.000000000000000000e+00 6.004578517606910637e+00 6.519519394180095517e-01
2.000000000000000000e+00 7.916277375886823897e+00 1.215853169240267428e+00
1.000000000000000000e+00 6.991257038466776486e+00 6.272668659535597380e-01
4.000000000000000000e+00 6.064411803498101605e+00 4.502546767486140245e-01
4.000000000000000000e+00 4.626295269902216845e+00 1.076656535854519259e+00
4.000000000000000000e+00 4.574510930263473441e+00 5.138888999445161421e-01
4.000000000000000000e+00 4.897542310520290876e+00 6.799131991685800624e-01
3.000000000000000000e+00 6.206183267208168708e+00 6.947728682075766660e-01
9.000000000000000000e+00 2.037860012019919509e+00 1.085825674838918342e+00
4.000000000000000000e+00 6.779104101586555409e+00 3.636927238916959904e-01
4.000000000000000000e+00 4.335622407492988550e+00 6.911502751284307466e-01
4.000000000000000000e+00 7.063014598839107094e+00 4.488602759488207194e-01
4.000000000000000000e+00 5.644348762546748333e+00 5.317118686633992564e-01
4.000000000000000000e+00 3.930722968063032674e+00 1.717946714939771358e+00
4.000000000000000000e+00 6.085658705918991274e+00 7.009834861031291053e-01
4.000000000000000000e+00 6.627968098827908605e+00 4.209702670808144753e-01
4.000000000000000000e+00 4.712925784315624256e+00 1.670595135670502440e+00
3.000000000000000000e+00 3.813230601062378877e+00 1.147593625461550415e+00
4.000000000000000000e+00 3.517054681031474672e+00 1.691316531554620584e+00
7.000000000000000000e+00 2.919085376467653425e+00 1.100891501415799251e-01
4.000000000000000000e+00 6.132600728623470054e+00 4.722108709365080426e-01
4.000000000000000000e+00 8.343213970461130558e+00 1.322387495817713754e+00
2.000000000000000000e+00 8.974881802462174818e+00 1.213874931313837946e+00
4.000000000000000000e+00 4.324406572789089687e+00 7.978345237101711618e-01
4.000000000000000000e+00 4.561367258029702221e+00 7.072735847235606110e-01
2.000000000000000000e+00 1.028842816804014504e+01 2.990372651123244796e-01
4.000000000000000000e+00 3.544283659693904909e+00 1.057873317604604457e+00
5.000000000000000000e+00 2.964426880966036126e+00 1.004123227338356683e+00
3.000000000000000000e+00 1.378071371612542961e+01 4.541964904510774614e-01
4.000000000000000000e+00 3.882492448828057885e+00 1.166862664312313003e+00
2.000000000000000000e+00 5.445964097585009434e+00 2.868063229838548889e-01
3.000000000000000000e+00 5.940315734683825788e+00 1.253357024821141641e+00
4.000000000000000000e+00 4.768355435888299354e+00 9.091187818963950562e-01
4.000000000000000000e+00 5.263410425797211190e+00 7.512725154763109092e-01
2.000000000000000000e+00 1.382126443845351460e+01 4.638145068835250462e-01
4.000000000000000000e+00 5.532943252991818106e+00 1.026326806478970566e+00
4.000000000000000000e+00 6.647787381591098388e+00 4.037805852786725547e-01
4.000000000000000000e+00 4.993755669845279854e+00 1.229706578484469626e+00
4.000000000000000000e+00 4.374451292394743618e+00 6.929240945812832342e-01
3.000000000000000000e+00 4.051399875962221842e+00 2.357082204613568099e-01
1.000000000000000000e+00 1.159396115790358905e+01 4.418785661084161931e-01
3.000000000000000000e+00 6.673499190447938823e+00 2.909467595432138620e-01
8.000000000000000000e+00 2.395345063585935463e+00 1.074836361232822945e-01
1.000000000000000000e+00 6.326306705889393811e+00 4.498694640309780501e-01
8.000000000000000000e+00 2.773764600150731230e+00 1.548071555294317225e-01
1.000000000000000000e+01 2.770902504649435993e+00 4.852317652480075960e-01
3.000000000000000000e+00 8.941524691793786062e+00 3.373204435165657045e-01
5.000000000000000000e+00 2.875579895230290450e+00 1.429959678514119537e+00
4.000000000000000000e+00 4.244682714119081268e+00 1.010267120725527157e+00
4.000000000000000000e+00 7.243564017231930663e+00 8.712248987816360035e-01
4.000000000000000000e+00 5.716011223007109621e+00 5.260757419996128226e-01
5.000000000000000000e+00 7.747232825727883743e+00 7.580680538531237023e-01
2.000000000000000000e+00 6.322549909632535048e+00 1.304200204260465457e+00
6.000000000000000000e+00 5.218662804517904874e+00 4.636328443116485842e-01
3.000000000000000000e+00 3.808880492510997584e+00 1.542663323963166855e+00
4.000000000000000000e+00 4.154213295085201096e+00 8.652262260933820670e-01
7.000000000000000000e+00 3.735808170971639086e+00 1.417066456389237006e+00
4.000000000000000000e+00 3.845903284489111673e+00 1.632106185947898469e+00
4.000000000000000000e+00 3.919586974844704752e+00 5.434782270013375216e-01
4.000000000000000000e+00 5.560974643905574943e+00 3.910687506331818608e-01
2.000000000000000000e+00 7.092061889049872114e+00 8.631086453415194315e-01
4.000000000000000000e+00 5.718285327429752485e+00 3.942814684685749249e-01
5.000000000000000000e+00 3.826586212311508195e+00 1.349875707377357958e+00
6.000000000000000000e+00 3.993786561459144568e+00 4.412744785404105197e-01
3.000000000000000000e+00 4.753502265188715548e+00 1.479356524313825694e-01
4.000000000000000000e+00 5.535772015062860874e+00 5.479608703613227938e-01
7.000000000000000000e+00 3.317213673318760492e+00 1.288464629611225376e-01
4.000000000000000000e+00 4.934514104492584430e+00 1.113577237227298289e+00
4.000000000000000000e+00 5.405949346722143112e+00 1.029328848625314929e+00
4.000000000000000000e+00 3.709474261776318116e+00 1.688205576004560005e+00
4.000000000000000000e+00 4.471307802714427737e+00 1.557423350737813905e+00
4.000000000000000000e+00 5.328781073302615745e+00 1.056831673710428188e+00
4.000000000000000000e+00 4.116261706413392396e+00 8.527100189527009322e-01
3.000000000000000000e+00 8.148851480661376101e+00 9.823346675010384832e-01
4.000000000000000000e+00 5.195761774267612765e+00 3.023503828562815743e-01
8.000000000000000000e+00 1.029114643610070168e+01 4.104300562535375119e-01
4.000000000000000000e+00 6.002582008955628545e+00 5.014264637161787164e-01
4.000000000000000000e+00 1.084919956593024182e+01 5.060513495348809565e-01
4.000000000000000000e+00 4.604893836626479775e+00 9.018858754704298653e-01
4.000000000000000000e+00 3.647141392940869142e+00 1.758577283841720407e+00
4.000000000000000000e+00 4.937759309917459483e+00 6.446527638432140161e-01
6.000000000000000000e+00 2.538584546894888216e+00 8.742516065538016301e-01
4.000000000000000000e+00 5.226337194485503268e+00 6.835425174135065784e-01
4.000000000000000000e+00 6.337043876702296963e+00 4.025270009711802710e-01
6.000000000000000000e+00 4.411654637856973871e+00 5.276579557418166200e-01
9.000000000000000000e+00 2.771986772020867740e+00 1.118171772302492123e-01
4.000000000000000000e+00 5.082841701406617396e+00 7.562011765854130818e-01
2.000000000000000000e+00 1.726203523626876901e+01 6.083014322290019038e-01
4.000000000000000000e+00 5.134033646164376741e+00 6.075873547142525144e-01
4.000000000000000000e+00 5.672421429605784660e+00 1.805858892059448162e-01
8.000000000000000000e+00 2.419306673389522100e+00 1.241847554328795455e-01
9.000000000000000000e+00 3.586552330853598924e+00 1.240028962881774416e-01
2.000000000000000000e+00 8.390848337375050647e+00 3.569528316421378134e-01
1.000000000000000000e+01 2.351660462953701458e+00 1.434818488478458720e-01
3.000000000000000000e+00 7.968437844969761485e+00 4.517511442728243676e-01
5.000000000000000000e+00 5.053913134136499785e+00 5.491907326724863037e-01
5.000000000000000000e+00 3.613478496087532132e+00 1.060571703063489579e+00
3.000000000000000000e+00 6.005899669408599983e+00 7.652179059392126836e-01
1.000000000000000000e+00 3.594984864797817981e+00 2.359741579261782629e-01
4.000000000000000000e+00 7.638811476100496378e+00 2.449996793258913952e-01
4.000000000000000000e+00 2.847766197208572159e+00 1.612962216814023186e+00
4.000000000000000000e+00 5.285542982092534814e+00 3.823671482450086700e-01
3.000000000000000000e+00 6.288783920410398132e+00 1.610526814437985843e-01
4.000000000000000000e+00 5.302311677982232574e+00 7.399222440884936081e-01
2.000000000000000000e+00 6.595188898506045838e+00 6.689674594120978979e-01
4.000000000000000000e+00 8.341746230810699103e+00 4.869514942677582447e-01
4.000000000000000000e+00 6.151524773106658905e+00 3.593094787853527428e-01
9.000000000000000000e+00 3.130244162673574859e+00 3.663401137800332275e-01
3.000000000000000000e+00 7.489042846809904397e+00 3.206362882572759143e-01
2.000000000000000000e+00 1.125322641230395071e+01 7.366774241912030785e-01
4.000000000000000000e+00 6.480629062832008458e+00 7.072078419114848913e-01
4.000000000000000000e+00 4.260703997661575926e+00 7.148615597371865693e-01
4.000000000000000000e+00 4.405454906866338227e+00 8.424911049703580623e-01
4.000000000000000000e+00 6.615649073823498760e+00 6.174291016527894138e-01
4.000000000000000000e+00 6.487102728296048504e+00 4.408930901274903391e-01
4.000000000000000000e+00 4.389918368619793121e+00 8.223082335497022832e-01
5.000000000000000000e+00 7.494200404780262836e+00 5.347264755140022086e-01
4.000000000000000000e+00 3.542366310393851858e+00 8.304918707731890892e-01
3.000000000000000000e+00 4.891926115871923386e+00 7.350944691587174562e-01
6.000000000000000000e+00 5.310900290338777197e+00 4.445144165560422911e-01
3.000000000000000000e+00 5.194981126237927072e+00 1.471899057691342882e+00
1.000000000000000000e+01 1.904854054735233060e+00 8.935458426430025192e-01
4.000000000000000000e+00 3.429396766205978775e+00 9.513561394250865666e-01
4.000000000000000000e+00 3.705923867961920859e+00 1.404649457623356190e-01
4.000000000000000000e+00 4.183256930849665878e+00 1.407435734975511332e+00
3.000000000000000000e+00 5.491754752117558702e+00 7.907829019011503036e-01
4.000000000000000000e+00 4.439519565314908434e+00 6.435200910960053866e-01
2.000000000000000000e+00 1.608958593383183810e+01 1.504402169795330479e+00
3.000000000000000000e+00 7.849984329787642601e+00 2.115832594291805202e-01
4.000000000000000000e+00 6.740290920200179059e+00 1.117018182616200006e+00
5.000000000000000000e+00 4.202635000607911842e+00 4.914656609483318839e-01
3.000000000000000000e+00 5.647767691270825452e+00 9.290225206195945606e-01
1.800000000000000000e+01 1.487935836218189367e+00 1.829810620055667414e-01
2.000000000000000000e+00 9.785586690986733061e+00 3.489810401572122633e-01
4.000000000000000000e+00 5.780923740618219675e+00 5.204711657386194013e-01
4.000000000000000000e+00 9.237742461295052721e+00 3.635245738162183882e-01
5.000000000000000000e+00 2.308318333880799766e+00 1.337481973838499760e+00
4.000000000000000000e+00 7.680065279687201318e+00 5.131404464912213692e-01
9.000000000000000000e+00 2.501446820560835782e+00 6.400169151455971095e-01
3.000000000000000000e+00 6.602814380546402795e+00 1.960999117559057980e+00
5.000000000000000000e+00 3.948811476118732067e+00 4.651506449190250247e-01
3.000000000000000000e+00 6.767102108776074765e+00 1.482251825935387624e+00
5.000000000000000000e+00 3.602941991594401649e+00 3.248762380757069246e-01
1.000000000000000000e+00 1.673346737717367416e+00 8.763135916667041947e-02
3.000000000000000000e+00 7.827195640610550065e+00 9.286929120785335501e-01
4.000000000000000000e+00 6.479251568509389436e+00 4.591569274164071790e-01
2.000000000000000000e+00 8.252395815429554915e+00 2.113263039253462372e-01
1.000000000000000000e+00 5.733551907957354032e+00 2.735474601522705496e-01
2.000000000000000000e+00 7.771762608103129466e+00 5.412372838558636712e-01
1.000000000000000000e+00 4.674927342765927030e+00 2.252084253850862083e+00
1.000000000000000000e+00 4.133506949317347079e+00 3.985904427170320341e-01
1.000000000000000000e+00 6.324296798178752788e+00 1.075408225042623123e+00
3.000000000000000000e+00 6.436257557645637561e+00 9.331162046407354138e-01
1.500000000000000000e+01 1.198923157223357849e+00 1.834461763066247697e-01
1.000000000000000000e+00 6.450937329156844591e+00 1.298708234387287774e+00
4.000000000000000000e+00 4.192207090960692106e+00 1.185027873576917523e+00
5.000000000000000000e+00 4.422448469771763868e+00 7.772439009525413667e-01
6.000000000000000000e+00 3.655507915794544704e+00 1.224643234353219312e-01
1.800000000000000000e+01 9.464506957108778096e-01 1.612728900378185004e-01
1.000000000000000000e+00 1.982708277056394186e+00 8.407457174498672581e-01
2.000000000000000000e+00 5.926096670636397334e+00 2.243532507391904129e+00
4.000000000000000000e+00 8.112825886448595369e+00 3.275569950048068946e-01
4.000000000000000000e+00 4.563605421701005582e+00 1.469564181484509069e+00
4.000000000000000000e+00 7.776567231151783943e+00 2.368352628668753679e-01
3.000000000000000000e+00 4.938591820292854706e+00 2.323956318863647397e+00
2.000000000000000000e+00 5.536218000607289191e+00 1.046983684898449729e+00
4.000000000000000000e+00 6.009721146444860551e+00 1.689164401606849664e-01
4.000000000000000000e+00 3.062296700943371253e+00 1.161339030965915509e+00
4.000000000000000000e+00 4.520370355635296100e+00 9.373188885810221915e-01
2.000000000000000000e+00 1.001199943048685803e+01 1.225069912524855198e+00
4.000000000000000000e+00 5.355949130223886634e+00 5.532873335976473683e-01
4.000000000000000000e+00 8.700179513428624389e+00 2.486119393208111594e-01
7.000000000000000000e+00 2.777697253601027594e+00 2.692867532519353513e-01
5.000000000000000000e+00 3.640908778334570162e+00 6.000566030771588011e-01
3.000000000000000000e+00 6.474579653886006092e+00 8.285316091331325072e-01
4.000000000000000000e+00 3.843039792746997030e+00 1.314782070709715533e+00
3.000000000000000000e+00 4.143500079183336737e+00 3.164331609201270989e+00
4.000000000000000000e+00 4.669394197222045406e+00 5.988305781676876993e-01
4.000000000000000000e+00 7.558274057401956014e+00 3.039815220218064495e-01
4.000000000000000000e+00 6.113801290471275962e+00 5.671773659065804107e-01
4.000000000000000000e+00 7.636205026300507015e+00 1.915642767411636083e-01
5.000000000000000000e+00 3.478856717223501871e+00 8.278071563760233120e-01
3.000000000000000000e+00 5.610834488591067704e+00 6.646656691828143337e-01
6.000000000000000000e+00 4.290629720367023836e+00 1.942018100000688363e-01
5.000000000000000000e+00 2.968606317948437656e+00 1.561544312896819831e+00
4.000000000000000000e+00 4.209020668803229448e+00 7.696551522314029059e-01
3.000000000000000000e+00 4.508862966927651428e+00 1.958461192594251221e+00
4.000000000000000000e+00 5.373745999636358128e+00 5.086025707913651717e-01
4.000000000000000000e+00 3.364678981720031992e+00 2.025651263790255729e+00
4.000000000000000000e+00 3.394423195884374689e+00 1.289857393647341866e+00
4.000000000000000000e+00 7.975471103866601297e+00 4.818583743094101979e-01
4.000000000000000000e+00 6.374245563294364203e+00 4.494684738430478887e-01
4.000000000000000000e+00 8.592573432728224603e+00 2.613604627429843563e-01
3.000000000000000000e+00 6.061386032479487262e+00 3.353006920391443657e-01
4.000000000000000000e+00 1.022809091706814399e+01 5.301292123272068890e-01
4.000000000000000000e+00 5.774094135399428396e+00 5.995282788821978404e-01
3.000000000000000000e+00 5.362326512354361974e+00 1.456980474909297607e+00
6.000000000000000000e+00 4.609249367207152837e+00 3.050139054050639564e-01
4.000000000000000000e+00 6.406148742176002386e+00 8.074860922775757288e-01
4.000000000000000000e+00 3.771810933570991065e+00 9.623111986566927900e-01
3.000000000000000000e+00 6.617118581184791459e+00 1.018796831556209925e+00
4.000000000000000000e+00 4.207754398601289303e+00 9.471642318999323740e-01
5.000000000000000000e+00 4.562476994484995885e+00 5.462573679007114436e-01
4.000000000000000000e+00 5.455483262677885747e+00 8.498708621044548384e-01
4.000000000000000000e+00 6.218093538243877560e+00 8.243728677745103539e-01
4.000000000000000000e+00 6.886282189439022261e+00 9.627938007447467417e-01
3.000000000000000000e+00 6.821551573736830854e+00 3.096772300801447497e-01
4.000000000000000000e+00 5.832901403659335848e+00 7.463214393923913725e-01
8.000000000000000000e+00 3.877146629524012678e+00 1.530825143823201784e-01
4.000000000000000000e+00 4.493143653748809641e+00 1.007180746297127616e+00
3.000000000000000000e+00 1.093918562245419679e+01 3.801943186764202842e-01
3.000000000000000000e+00 9.653337144328805408e+00 2.198335571355486684e-01
3.000000000000000000e+00 7.384716894736180315e+00 7.372401787960375374e-01
4.000000000000000000e+00 5.331692149852230500e+00 3.961135949260120581e-01
3.000000000000000000e+00 6.666493154565166890e+00 9.012469749322539192e-01
2.000000000000000000e+00 8.249650703745315283e+00 4.784576224951431200e-01
4.000000000000000000e+00 5.631068050755008159e+00 2.524806238282292781e-01
6.000000000000000000e+00 6.554828789620668950e+00 4.620067704545585130e-01
4.000000000000000000e+00 6.404446073618609070e+00 3.273443497298650917e-01
0.000000000000000000e+00 6.134792626728109433e-01 2.061919668027078351e-02
4.000000000000000000e+00 7.318872424973219104e+00 3.451288722322638503e-01
8.000000000000000000e+00 3.318391378460711749e+00 1.031379564314146846e-01
4.000000000000000000e+00 7.219887245832157241e+00 5.750275127136580400e-01
3.000000000000000000e+00 6.389727951280950613e+00 4.941374633351127699e-01
6.000000000000000000e+00 5.037438797453163808e+00 5.036024263125465916e-01
4.000000000000000000e+00 4.290082332459986603e+00 1.404035797303790023e+00
4.000000000000000000e+00 6.105866960166492774e+00 7.312823633162665038e-01
4.000000000000000000e+00 8.725108594055605238e+00 5.517251923191678342e-01
3.000000000000000000e+00 6.594450660378984530e+00 1.940488141607296380e-01
7.000000000000000000e+00 3.926776921542791676e+00 5.527049158879454582e-01
5.000000000000000000e+00 3.795413600823799971e+00 1.237126074078012117e+00
4.000000000000000000e+00 3.429663669334670040e+00 1.344467879832082824e+00
8.000000000000000000e+00 2.582176966978536381e+00 3.705060517846640589e-01
3.000000000000000000e+00 5.917025699201072797e+00 1.100717030835465016e+00
7.000000000000000000e+00 3.739573230111956192e+00 3.321734010676791748e-01
0.000000000000000000e+00 1.038062283737024166e-01 2.883506343713956258e-03
1.000000000000000000e+00 6.253462994104897810e+00 6.776372773247197889e-01
2.000000000000000000e+00 1.006212848929501824e+01 2.651358686232968553e-01
3.000000000000000000e+00 8.363759663410505141e+00 1.588070358495549561e+00
4.000000000000000000e+00 6.062118639955866861e+00 4.695508854615686456e-01
4.000000000000000000e+00 5.333425424547516336e+00 5.635134904513025011e-01
2.000000000000000000e+00 9.583331219628711040e+00 7.204667286320873831e-01
2.000000000000000000e+00 7.164976219373465405e+00 4.434153044176141756e-01
4.000000000000000000e+00 7.185986220823251891e+00 7.006987874620961287e-01
2.000000000000000000e+00 8.384279505884185468e+00 1.352820539493618135e+00
4.000000000000000000e+00 7.261000733304806332e+00 2.256189462655572020e-01
3.000000000000000000e+00 4.479685776260489583e+00 9.831933529041271269e-01
1.000000000000000000e+00 2.246641124027220382e+00 9.470097674601879456e-02
1.100000000000000000e+01 1.678297456316767189e+00 5.528161079000119826e-02
3.000000000000000000e+00 5.830012530191041265e+00 1.783147855182819486e-01
4.000000000000000000e+00 3.438371942127047109e+00 1.328794864084585026e+00
4.000000000000000000e+00 6.069128964119718361e+00 6.487892925838542046e-01
4.000000000000000000e+00 7.342440004846445767e+00 4.049616254512404812e-01
2.000000000000000000e+00 8.937090997185537233e+00 2.641870985753695944e-01
2.000000000000000000e+00 1.190525188176447635e+01 4.031643842692351210e-01
1.000000000000000000e+00 8.039657009448408331e+00 4.194765955999355533e-01
4.000000000000000000e+00 6.542528736156151936e+00 1.165600146340194376e+00
4.000000000000000000e+00 4.892773094633120046e+00 5.835139590049785996e-01
4.000000000000000000e+00 4.378191544337481034e+00 1.487092269723317983e+00
4.000000000000000000e+00 2.985957582009226563e+00 1.120197473749840134e+00
4.000000000000000000e+00 6.421003200769700214e+00 5.552655979029482713e-01
2.000000000000000000e+00 6.185880596669276699e+00 1.975620089490353948e+00
4.000000000000000000e+00 4.510195220576180830e+00 1.137528025962804223e+00
3.000000000000000000e+00 4.238764305756403949e+00 2.561863728088555447e+00
4.000000000000000000e+00 7.390981453691466641e+00 7.180499021321130604e-01
4.000000000000000000e+00 8.122124925627758785e+00 2.293616575929856294e-01
1.000000000000000000e+00 2.598152424942263283e-01 1.437235694399086224e-02
5.000000000000000000e+00 6.445699292384697188e+00 4.078068179335705423e-01
4.000000000000000000e+00 5.500485994430198033e+00 1.032323146207774212e+00
3.000000000000000000e+00 1.062152247589598097e+01 4.054685606886603289e-01
5.000000000000000000e+00 4.468416868578406920e+00 2.013947502118857147e-01
5.000000000000000000e+00 5.646355129107727855e+00 5.825049842387143295e-01
3.000000000000000000e+00 3.223834662503880288e+00 3.579680658767526946e+00
0.000000000000000000e+00 8.053352589527378314e+00 9.266174564101454791e-01
0.000000000000000000e+00 8.199305567384708837e+00 6.200654149108821844e-01
4.000000000000000000e+00 6.563289932274314786e+00 4.640539854915251006e-01
1.000000000000000000e+00 1.209897730807366045e+01 6.272081899981164499e-01
4.000000000000000000e+00 5.188910074105812065e+00 7.276443923413488113e-01
4.000000000000000000e+00 1.298223901905260469e+01 4.849627814968871520e-01
4.000000000000000000e+00 8.358323909936608231e+00 2.528799515328751801e-01
1.000000000000000000e+00 7.453078785190546895e+00 1.241710733901624231e+00
2.000000000000000000e+00 8.150151759292281639e+00 1.014307236503622089e+00
4.000000000000000000e+00 5.904575709584631404e+00 7.823363421866458278e-01
4.000000000000000000e+00 3.939324349242737444e+00 1.696842031457360234e+00
4.000000000000000000e+00 5.786661820178998994e+00 7.496097715418059693e-01
3.000000000000000000e+00 7.898805551656228552e+00 8.243756181806617400e-01
4.000000000000000000e+00 5.187657312700347134e+00 2.074420996094435699e-01
3.000000000000000000e+00 7.894379541117984012e+00 2.863108582137058877e-01
4.000000000000000000e+00 5.125748818982961197e+00 7.719734051997072521e-01
2.000000000000000000e+00 9.153411900854033334e+00 4.672921556100588236e-01
5.000000000000000000e+00 4.493337721451444722e+00 5.003857097462275361e-01
4.000000000000000000e+00 6.741556363065119406e+00 8.486939981262405786e-01
4.000000000000000000e+00 4.860545756317402599e+00 5.359151411537392828e-01
4.000000000000000000e+00 1.168437312535469985e+01 2.944842249529066591e-01
3.000000000000000000e+00 9.263508254323888025e+00 5.216608246758757117e-01
2.000000000000000000e+00 1.100184794031178015e+01 3.509507831161796654e-01
4.000000000000000000e+00 4.036362323210099134e+00 7.112444574421648014e-01
3.000000000000000000e+00 6.372105690636156616e+00 8.478113487302365581e-01
1.000000000000000000e+00 7.354636861800116776e+00 2.988935936927177850e-01
3.000000000000000000e+00 6.999099417094636344e+00 9.007440909124445616e-01
5.000000000000000000e+00 4.045084305857947982e+00 2.210669348199518214e-01
1.000000000000000000e+00 2.548810577005632627e+00 1.198027225245040517e-01
4.000000000000000000e+00 5.246882053889706299e+00 1.117826985990627797e+00
3.000000000000000000e+00 6.143383764799738245e+00 3.370787994956433997e-01
3.000000000000000000e+00 9.819403177770212210e+00 2.443466610195912381e-01
6.000000000000000000e+00 4.385894703919657189e+00 1.016957896577323217e-01
4.000000000000000000e+00 5.978989896585908959e+00 1.820116101645629092e-01
3.000000000000000000e+00 6.685117727086012707e+00 6.854337702721681191e-01
4.000000000000000000e+00 7.599528014206332394e+00 6.720810078613743688e-01
3.000000000000000000e+00 7.564062387000236143e+00 3.280404023810729597e-01
1.000000000000000000e+00 7.803301593555580062e+00 8.073942880041931058e-01
3.000000000000000000e+00 6.191174360090981210e+00 1.161423101256282342e+00
4.000000000000000000e+00 3.811563955385433466e+00 9.472453936660992779e-01
4.000000000000000000e+00 3.835295575997689443e+00 1.089495668171974962e+00
4.000000000000000000e+00 7.399863532412110700e+00 4.595927746336233022e-01
3.000000000000000000e+00 8.097690788757029523e+00 4.887327918252443726e-01
3.000000000000000000e+00 6.315700551268404794e+00 6.794848464074394467e-01
4.000000000000000000e+00 2.711089350294241473e+00 1.234767418645570602e+00
2.000000000000000000e+00 8.627206311635742253e+00 2.538552539833136001e-01
4.000000000000000000e+00 5.362327860028393900e+00 7.069229535043893842e-01
2.000000000000000000e+00 6.616760451434541501e+00 7.844537522235081051e-01
4.000000000000000000e+00 4.112823596087527456e+00 8.668508670542823813e-01
0.000000000000000000e+00 2.592196409319977413e+00 6.488629348401993013e-01
4.000000000000000000e+00 7.100266544049476991e+00 2.564718099472191315e-01
4.000000000000000000e+00 6.316388558739997272e+00 1.072962135183064492e+00
4.000000000000000000e+00 5.671979379009219002e+00 6.110902451046473782e-01
4.000000000000000000e+00 5.340394722759771007e+00 7.050242503868591193e-01
3.000000000000000000e+00 7.891297848451416463e+00 6.981162824004550904e-01
4.000000000000000000e+00 4.549399737926324683e+00 7.142506215861110785e-01
1.000000000000000000e+00 3.037741800229935230e+00 7.668617263586725852e-02
3.000000000000000000e+00 5.462715484410600730e+00 1.470934721986861538e-01
4.000000000000000000e+00 5.803427910956552083e+00 7.175791971960858717e-01
4.000000000000000000e+00 5.227917371773486366e+00 5.525135661221897143e-01
4.000000000000000000e+00 7.521088124182121248e+00 2.817018313568806498e-01
4.000000000000000000e+00 6.244190971506417220e+00 5.371345201993164009e-01
1.000000000000000000e+00 7.416662936344788903e+00 3.269073704370002442e-01
3.000000000000000000e+00 5.604220701380676850e+00 1.199111141758210985e+00
4.000000000000000000e+00 7.082758782192617453e+00 3.460286986121332564e-01
4.000000000000000000e+00 4.974266650921186361e+00 7.999200108923810726e-01
4.000000000000000000e+00 6.138066171842077701e+00 4.285542432785882649e-01
4.000000000000000000e+00 8.305803927494206818e+00 8.279406153893185127e-01
4.000000000000000000e+00 5.509320096555104129e+00 6.302280015508788802e-01
1.000000000000000000e+00 3.809488429742839521e+00 2.065489582120036416e-01
4.000000000000000000e+00 5.987763919415490577e+00 5.566566569491466776e-01
4.000000000000000000e+00 6.223119353606161752e+00 4.113157365332070770e-01
4.000000000000000000e+00 5.724477966450251643e+00 4.357485145406908011e-01
4.000000000000000000e+00 6.316816830766189383e+00 5.114534593912454241e-01
4.000000000000000000e+00 5.616449354687986784e+00 4.448119261417656234e-01
4.000000000000000000e+00 3.219582212647956521e+00 1.417416447327421336e+00
4.000000000000000000e+00 7.153765383896364405e+00 5.947463104638863740e-01
4.000000000000000000e+00 5.771996935051903144e+00 6.632485606023469371e-01
4.000000000000000000e+00 3.635397257233839330e+00 1.138584295735590501e+00
3.000000000000000000e+00 6.515974759713473397e+00 5.686754146900575568e-01
3.000000000000000000e+00 6.944863484788827535e+00 1.163002981551564785e+00
4.000000000000000000e+00 7.788463786891664853e+00 1.053388197422971295e+00
4.000000000000000000e+00 4.841545164376580779e+00 6.521382295732478518e-01
