# division directionality movement
0.000000000000000000e+00 4.777081461751421010e+00 1.117682963067849061e-01
8.000000000000000000e+00 3.859241898457857367e+00 6.474820322314381871e-01
1.000000000000000000e+00 3.213681163629655835e+00 1.250524821907630924e-01
0.000000000000000000e+00 6.733349890787464709e+00 2.119275543330342293e-01
0.000000000000000000e+00 1.149771048161975839e+00 5.991500223655175233e-02
2.000000000000000000e+00 7.339583669298153090e+00 2.642760899755086657e-01
0.000000000000000000e+00 1.787984098424239221e+00 5.994693093417446245e-02
0.000000000000000000e+00 3.880571088066722130e+00 7.506993737800150557e-01
5.000000000000000000e+00 2.904702158040981974e+00 3.876516552218501888e-01
4.000000000000000000e+00 8.914333413103086912e+00 4.629941944311474766e-01
0.000000000000000000e+00 1.188215195003238689e+00 1.285891571105240994e-01
1.000000000000000000e+00 6.911985983909216813e+00 8.730667980296966668e-01
1.000000000000000000e+00 1.431202015616520828e+00 1.114661019419032756e-01
0.000000000000000000e+00 1.938241608380205427e+00 8.363913489434535165e-02
0.000000000000000000e+00 2.838758382705057315e+00 2.099020988588539971e-01
1.000000000000000000e+01 1.690159014888791056e+00 1.238225760583815255e-01
4.000000000000000000e+00 3.523055007302611230e+00 2.161576690280242741e-01
0.000000000000000000e+00 1.563637504346326867e+00 5.047793482631125067e-02
4.000000000000000000e+00 5.467574289121817088e+00 3.723445561369386758e-01
0.000000000000000000e+00 3.978770309395523785e+00 2.987372818023725229e-01
0.000000000000000000e+00 4.722478335178858622e+00 4.964730517008665855e-01
0.000000000000000000e+00 3.154296306416443763e+00 3.054774736853391182e-01
3.000000000000000000e+00 3.240473571445209533e+00 4.433590719069537278e-01
1.000000000000000000e+00 3.049909751009536318e+00 2.695197612797828879e-01
1.000000000000000000e+00 5.144617695850283390e+00 4.584185477569366896e-01
3.000000000000000000e+00 2.142125855585610417e+00 1.919363790496257105e-01
1.000000000000000000e+00 9.518796111139574689e-01 6.223612270277532887e-02
0.000000000000000000e+00 1.465843577481767523e+00 1.443906048662664809e-01
1.000000000000000000e+00 4.157238658737053782e+00 2.916815268956296503e-01
1.000000000000000000e+00 4.932311239457217056e+00 9.488464920493848709e-01
2.000000000000000000e+00 6.803383456550616160e+00 7.501188796779663104e-01
0.000000000000000000e+00 4.500960422695378327e+00 2.571436051408745316e-01
1.000000000000000000e+00 3.065357546811808831e+00 2.071377412263430140e-01
7.000000000000000000e+00 3.752280505149950152e+00 7.038442752264079116e-01
4.000000000000000000e+00 4.879086437826527956e+00 4.397133411137090775e-01
0.000000000000000000e+00 1.339854398776894939e+00 3.977849700578654779e-02
1.000000000000000000e+00 4.081965734610303542e+00 2.010714259801788806e-01
1.000000000000000000e+00 4.979550477782645146e+00 5.322914073046163264e-01
1.000000000000000000e+00 4.718155890980327172e+00 2.662521095272070148e-01
0.000000000000000000e+00 2.172103731327696075e+00 1.247749999674945126e-01
3.000000000000000000e+00 3.742248582652711431e+00 3.808114615004677406e-01
4.000000000000000000e+00 3.624338098572414957e+00 1.512186758924746188e+00
1.000000000000000000e+00 2.374934425974092100e+00 3.007608206050061406e-01
5.000000000000000000e+00 3.183923200959640987e+00 3.666676703364177836e-01
5.000000000000000000e+00 2.589200612682806657e+00 6.537517100545198190e-01
1.000000000000000000e+00 4.699031037595628568e+00 7.518734227894358080e-01
1.200000000000000000e+01 1.424741330472875767e+00 1.259962709656228252e-01
5.000000000000000000e+00 5.416328561962310495e+00 6.410825666462982575e-01
4.000000000000000000e+00 2.445115032739052729e+00 7.935114966446991935e-02
1.000000000000000000e+00 1.844082173136791791e+00 2.164244841719578649e-01
3.000000000000000000e+00 3.743051409529855711e+00 3.924004740393793877e-01
1.000000000000000000e+00 4.683253942406482295e+00 1.819265558497327462e-01
2.000000000000000000e+00 2.694323440735955089e+00 9.073156785190551743e-02
7.000000000000000000e+00 2.826504441015917024e+00 1.940690546393418481e-01
1.000000000000000000e+00 5.218114987238439362e+00 1.343180826544725148e+00
4.000000000000000000e+00 6.296555705027555128e+00 4.179775339038402371e-01
1.000000000000000000e+00 4.580613922116413050e+00 2.336773999708817162e-01
3.000000000000000000e+00 3.875530226053927052e+00 7.471297053112527786e-01
2.000000000000000000e+00 4.703486473948173874e+00 3.081037001510797957e-01
2.000000000000000000e+00 7.119519068226170866e+00 7.240417822895014455e-01
1.000000000000000000e+00 6.571584346262535625e+00 4.946549662140209414e-01
4.000000000000000000e+00 4.753730716236184151e+00 4.052728573554033598e-01
5.000000000000000000e+00 4.662736076182801170e+00 1.056689571850249809e+00
3.000000000000000000e+00 6.304555951944278647e+00 2.484895929807693360e-01
3.000000000000000000e+00 4.936092088837549241e+00 7.735999824243022793e-01
1.000000000000000000e+00 6.183701843127932030e+00 5.398538120183019595e-01
2.000000000000000000e+00 3.450654168501371633e+00 6.008796079968045101e-01
1.000000000000000000e+00 4.401114868267455904e+00 6.973066731589266931e-01
2.000000000000000000e+00 1.030512048644364320e+01 5.874684363909848939e-01
7.000000000000000000e+00 2.718430640370539386e+00 1.358674327872984311e-01
0.000000000000000000e+00 2.647582206169081243e+00 1.026796497820324505e-01
2.000000000000000000e+00 1.924754790608941502e+00 4.129420364421148432e-02
1.000000000000000000e+00 4.439437172545936505e+00 2.674047712822685829e-01
7.000000000000000000e+00 3.411634788357888581e+00 1.569886544250942151e-01
1.000000000000000000e+00 6.787725271701034124e+00 2.180909928722696567e-01
1.000000000000000000e+01 2.764031461886527374e+00 1.496680304187706367e-01
0.000000000000000000e+00 3.005855950969321899e+00 9.240971941419030833e-02
1.000000000000000000e+00 5.025939236117189068e+00 4.355096678928483400e-01
1.000000000000000000e+00 3.624461234439518176e+00 2.648615292238916119e-01
2.000000000000000000e+00 5.934873705993759074e+00 2.143295197444132216e-01
2.000000000000000000e+00 6.310604358973556316e+00 5.121448539344037876e-01
7.000000000000000000e+00 2.832627350033437352e+00 2.275301754939969001e-01
8.000000000000000000e+00 2.897966656428333287e+00 3.358173273384114643e-01
1.000000000000000000e+00 4.125461106733220085e+00 1.022252900317878327e-01
0.000000000000000000e+00 3.124766385869392593e+00 1.645040135494933442e-01
0.000000000000000000e+00 3.409479832130256849e+00 1.705683264854346848e-01
0.000000000000000000e+00 4.875849946382055933e+00 3.025377969462688665e-01
1.000000000000000000e+00 3.094091048150757750e+00 1.385888796131817258e-01
5.000000000000000000e+00 3.328200646781176886e+00 2.869072297928515480e-01
3.000000000000000000e+00 3.825608473890909966e+00 1.688580510261397105e-01
0.000000000000000000e+00 2.594118973509804249e+00 1.208539927055066326e-01
3.000000000000000000e+00 8.283944279368562036e+00 3.929460700397054418e-01
1.000000000000000000e+00 6.650468907559480947e+00 3.623113022195250110e-01
0.000000000000000000e+00 1.340708708256360682e+00 6.156452167178443763e-02
0.000000000000000000e+00 4.390831744986367080e-01 7.821020448479493181e-02
1.000000000000000000e+00 3.437257654988871813e+00 1.479756895613187073e-01
0.000000000000000000e+00 1.009354201811292873e+00 5.041092208326974217e-02
5.000000000000000000e+00 2.517975452113568213e+00 1.041317693059435612e-01
1.000000000000000000e+00 3.738483543334441439e+00 2.154417850058421291e-01
1.000000000000000000e+00 5.135398369102758487e+00 5.648321727934701997e-01
1.000000000000000000e+00 1.448772161407451131e+00 6.041621875045408846e-02
7.000000000000000000e+00 3.690957768328827271e+00 7.096266862034396050e-01
1.000000000000000000e+00 4.557020323711160614e+00 4.012112056250228265e-01
5.000000000000000000e+00 2.034333436369720971e+00 6.738050878780298125e-02
1.000000000000000000e+00 6.114632765675722226e+00 6.928527268516899706e-01
1.000000000000000000e+00 2.760231650833381511e+00 1.176384744419565614e-01
1.000000000000000000e+00 4.939061089768753909e+00 2.450326497154223515e-01
2.000000000000000000e+00 4.529920470019832557e+00 4.091723985227221361e-01
2.000000000000000000e+00 6.989364800479669348e+00 5.163735200977788153e-01
0.000000000000000000e+00 3.853501515373239705e+00 5.134004546224308907e-01
6.000000000000000000e+00 1.683059342170026396e+00 1.431170825501310584e-01
2.000000000000000000e+00 2.955208108458612593e+00 3.047769602342125794e-01
0.000000000000000000e+00 5.769828818950032634e+00 2.600365884079903767e-01
9.000000000000000000e+00 2.915696954048658363e+00 4.480087661945563737e-01
1.000000000000000000e+00 3.730441850865331865e+00 4.058403667443476470e-01
1.000000000000000000e+01 2.883585760052839841e+00 9.471762104612420075e-01
9.000000000000000000e+00 1.740760018487075289e+00 4.108419982185907426e-01
4.000000000000000000e+00 4.742709027276672984e+00 1.197327876775624800e+00
1.000000000000000000e+00 4.040524997653343497e+00 3.956613129046849808e-01
4.000000000000000000e+00 6.247059319552130674e+00 5.039284944292685697e-01
4.000000000000000000e+00 6.287498941636070704e+00 6.250631473549844719e-01
5.000000000000000000e+00 2.909375318141487199e+00 4.716610403365311677e-01
4.000000000000000000e+00 5.063040821921297230e+00 1.653285700380440204e+00
0.000000000000000000e+00 2.953513884615768692e+00 1.597664236611535393e-01
1.000000000000000000e+00 4.273372382206651388e+00 2.524061402436684198e-01
3.000000000000000000e+00 3.643290591693792546e+00 5.238719468209668273e-01
2.000000000000000000e+00 5.074561176576128041e+00 6.295293832378912047e-01
0.000000000000000000e+00 2.834694189148877719e+00 3.978745969072869371e-01
1.000000000000000000e+00 6.581840907266198748e+00 5.245456453385557438e-01
1.000000000000000000e+00 4.366026460454495606e+00 7.781454862652252835e-01
8.000000000000000000e+00 3.564473425230725301e+00 2.051272221093297377e-01
8.000000000000000000e+00 3.384759402188551203e+00 1.493237941342270836e-01
0.000000000000000000e+00 1.078212318486846844e+00 1.589303391620364159e-01
8.000000000000000000e+00 1.790481257087622069e+00 4.071120272685063157e-01
0.000000000000000000e+00 3.442050053608193938e+00 1.904376220863310265e-01
2.000000000000000000e+00 5.368406874132538142e+00 5.498446757827213371e-01
2.000000000000000000e+00 3.975930856876490171e+00 5.863501062075908710e-01
0.000000000000000000e+00 2.523089244790431174e+00 4.032715029513118665e-01
4.000000000000000000e+00 4.355043090697981789e+00 1.234564193841692026e+00
3.000000000000000000e+00 3.462486624516015965e+00 2.018519840094277207e-01
0.000000000000000000e+00 2.878000380245086198e+00 2.990607059171534465e-01
4.000000000000000000e+00 2.615408920752440469e+00 1.136060340683678671e+00
0.000000000000000000e+00 4.853739154265067413e+00 6.426744197345222176e-01
1.300000000000000000e+01 1.251415874314313559e+00 6.127425698585700076e-01
5.000000000000000000e+00 4.000359489934324664e+00 2.224377717035689872e-01
1.000000000000000000e+00 2.181581729271913517e+00 1.284175491253670975e-01
9.000000000000000000e+00 2.515705743519954574e+00 3.820422407353778471e-01
0.000000000000000000e+00 3.450513008214641797e+00 3.289957135003424016e-01
2.000000000000000000e+00 5.338702092980284419e+00 2.871132523542674897e-01
1.000000000000000000e+00 3.326943619355223092e+00 6.575105867057989828e-01
1.000000000000000000e+00 5.790610669092490781e+00 9.113750852576484318e-01
3.000000000000000000e+00 5.281103569105088269e+00 2.300327725422184055e-01
0.000000000000000000e+00 2.809248160755388746e+00 2.056379085340588608e-01
8.000000000000000000e+00 2.961493467697098314e+00 7.926918181772896199e-01
0.000000000000000000e+00 1.128185467404493547e+00 9.691551955957525277e-02
0.000000000000000000e+00 2.003675881302972694e+00 7.011153204125687710e-02
5.000000000000000000e+00 5.040129549479342330e+00 2.877208268911551348e-01
8.000000000000000000e+00 1.460240199850739051e+00 1.797286516478442397e-01
7.000000000000000000e+00 3.510044405827499325e+00 5.249170414124535444e-01
0.000000000000000000e+00 3.965920575906117129e+00 2.660880048424699162e-01
2.000000000000000000e+00 5.235984467259737762e+00 2.243913906910201539e-01
6.000000000000000000e+00 3.530123673604786294e+00 2.720751231479748289e-01
4.000000000000000000e+00 5.001626237599235303e+00 2.184221060198512365e+00
6.000000000000000000e+00 4.999247047733260452e+00 2.810773771642222640e-01
7.000000000000000000e+00 3.337034591029094610e+00 2.196462452361580830e-01
3.000000000000000000e+00 5.271784309557958181e+00 1.976883097147240198e+00
0.000000000000000000e+00 2.460883966501977937e+00 4.638904614948627936e-01
0.000000000000000000e+00 5.806094992770053365e-01 3.957029692276229499e-02
3.000000000000000000e+00 3.521132271582082751e+00 8.422089735951637790e-01
6.000000000000000000e+00 3.886728713659303835e+00 6.173462158951900092e-01
2.000000000000000000e+00 7.315737647513325115e+00 4.349674856439475490e-01
5.000000000000000000e+00 1.851423267349405988e+00 2.253207675547009570e-01
4.000000000000000000e+00 3.100260840235271154e+00 1.436107906458795602e-01
2.000000000000000000e+00 3.585122150027415522e+00 2.092092976271927807e+00
7.000000000000000000e+00 2.687179856218216756e+00 5.321246288329815055e-01
1.000000000000000000e+00 2.997648931224124347e+00 1.044566691998684238e+00
1.000000000000000000e+00 4.465453116045662973e+00 3.414747567422768415e-01
1.100000000000000000e+01 1.711037461650452007e+00 1.624820756476195727e-01
2.000000000000000000e+00 6.881871920974855783e+00 7.970746922693067171e-01
3.000000000000000000e+00 2.147268030188760779e+00 3.447908948828632414e-01
3.000000000000000000e+00 5.709760193058769140e+00 4.913598119182682189e-01
3.000000000000000000e+00 9.179519448324271025e+00 6.354858088525680015e-01
1.000000000000000000e+00 3.867455568873641170e+00 2.329742959872856123e-01
3.000000000000000000e+00 7.020074496303990941e+00 1.216714267074284761e+00
0.000000000000000000e+00 1.505282788478574663e+00 1.235275544632273015e-01
6.000000000000000000e+00 5.040845717860038988e+00 4.935914630595789054e-01
3.000000000000000000e+00 6.078636454289103597e+00 4.457992703451988392e-01
8.000000000000000000e+00 4.365511922780837217e+00 3.430031954226241409e-01
1.000000000000000000e+00 6.912674946631537587e+00 2.864614787330653223e-01
3.000000000000000000e+00 4.203371665388771383e+00 2.180905810669783451e-01
1.000000000000000000e+00 2.778625539619898444e+00 2.357074405437958875e-01
6.000000000000000000e+00 4.517551398123694106e+00 2.951400590784450384e-01
1.000000000000000000e+00 5.347682268153438834e+00 3.625310990975665337e-01
7.000000000000000000e+00 2.328845448019993380e+00 1.346860026980358505e-01
9.000000000000000000e+00 1.404856965253260981e+00 2.728969903523277840e-01
2.000000000000000000e+00 1.990901563215608761e+01 6.372106859553200442e-01
5.000000000000000000e+00 2.183760059592097846e+00 3.037970800345989875e-01
1.000000000000000000e+00 4.491897305098972559e+00 1.945347658492574960e-01
2.000000000000000000e+00 7.599266854989958020e+00 4.777522169273525354e-01
8.000000000000000000e+00 6.764724205257768297e+00 5.146575590561501823e-01
4.000000000000000000e+00 6.565047353581478617e+00 1.080329722662202174e+00
0.000000000000000000e+00 6.178957533733441254e-01 6.101212782174890437e-02
4.000000000000000000e+00 4.824101453383589089e+00 3.658488748929230039e-01
8.000000000000000000e+00 2.475587311139386681e+00 2.946694082312367180e-01
0.000000000000000000e+00 2.809594048700516655e+00 1.815518465798129366e-01
1.300000000000000000e+01 1.636374803272880651e+00 1.025375633518421786e-01
1.300000000000000000e+01 1.659687973968525743e+00 1.135608108581526443e-01
1.000000000000000000e+00 2.744464495706942397e+00 1.778055270147827771e-01
4.000000000000000000e+00 5.565969570845537895e+00 4.271596352754805648e-01
1.400000000000000000e+01 2.116577487248400224e+00 6.407577800728108119e-01
1.300000000000000000e+01 1.925498944109223620e+00 5.992121460936362665e-01
4.000000000000000000e+00 2.787067037975634598e+00 7.840699811364112426e-01
1.000000000000000000e+00 2.798221972817237280e+00 1.685988319060719165e-01
1.000000000000000000e+00 6.347461126446795276e+00 2.191577508051914536e-01
1.000000000000000000e+00 4.791808111434749051e+00 3.612569115522086260e-01
0.000000000000000000e+00 2.735531627991286019e+00 3.145534366562537099e-02
1.000000000000000000e+00 3.961328250849438071e+00 2.268849886235693170e-01
7.000000000000000000e+00 4.390866178560592914e+00 1.828478582646260175e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 2.803748807834402612e+00 8.263850910313563780e-02
8.000000000000000000e+00 3.226015271493424930e+00 5.120307494114629820e-01
4.000000000000000000e+00 4.247082796870611965e+00 1.016151402410792048e-01
0.000000000000000000e+00 1.647680644268830985e+00 7.276963719220518045e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.420627086905154712e+00 2.695784036159438180e-01
7.000000000000000000e+00 4.782779513015896988e+00 3.478845563425894127e-01
3.000000000000000000e+00 4.140310283023299398e+00 3.782125274266681658e-01
1.400000000000000000e+01 2.823929167445161426e+00 6.364497550891476951e-01
9.000000000000000000e+00 2.169820812265738308e+00 7.596484743152246422e-01
4.000000000000000000e+00 7.290146329209825637e+00 1.385232924846185210e+00
3.000000000000000000e+00 2.901606527259459778e+00 1.011537716715361773e-01
3.000000000000000000e+00 3.373885708887105928e+00 2.055644167225645358e-01
1.000000000000000000e+00 6.151641975855572042e+00 2.397449277769821974e-01
9.000000000000000000e+00 1.706885486632516713e+00 7.507957841477778949e-02
0.000000000000000000e+00 3.246294355796410791e+00 3.863691883868149851e-02
0.000000000000000000e+00 8.688797093432925056e-01 3.715009490233817102e-02
1.400000000000000000e+01 1.681320607268921075e+00 8.956117929856345639e-02
3.000000000000000000e+00 8.205357644116995530e+00 4.711853588092874690e-01
4.000000000000000000e+00 4.393893969298648727e+00 2.265929564067687696e-01
1.000000000000000000e+00 5.452895251280786226e+00 2.496602904220854013e-01
1.000000000000000000e+00 7.695842157893943103e+00 3.773522754718021122e-01
3.000000000000000000e+00 5.012975190268369019e+00 2.466944346454453818e-01
2.000000000000000000e+00 5.737455077790986735e+00 2.373358913652431901e-01
9.000000000000000000e+00 2.123370827211611189e+00 7.265786079023345279e-01
3.000000000000000000e+00 3.880845612302464609e+00 2.459744241152153066e-01
6.000000000000000000e+00 3.109313181143830374e+00 2.107845514955762056e-01
5.000000000000000000e+00 2.972668016026466464e+00 1.063228818324995079e-01
0.000000000000000000e+00 5.071067045270069018e-01 2.946293121223641717e-02
1.100000000000000000e+01 2.188978607096459861e+00 2.020106720595937488e-01
0.000000000000000000e+00 1.480266259952678798e+00 1.328172091302847468e-01
1.500000000000000000e+01 2.450432410565360541e+00 8.645229138226534493e-01
3.000000000000000000e+00 3.563842966340180940e+00 2.274074540127753175e-01
1.000000000000000000e+01 1.814755308132055323e+00 8.673657201804229055e-01
1.000000000000000000e+00 6.424851269827321687e+00 4.221403482041288791e-01
2.000000000000000000e+00 6.742444633495979112e+00 3.529753430234839895e-01
1.000000000000000000e+00 1.128190477485075505e+00 9.754768191252320697e-02
5.000000000000000000e+00 2.933693335608193120e+00 1.177115743420988625e-01
3.000000000000000000e+00 8.465531369304832410e+00 1.277817621001863690e+00
8.000000000000000000e+00 2.242334594232837208e+00 4.049912808073711235e-01
8.000000000000000000e+00 1.273692232573619965e+00 1.094094140262350523e+00
1.000000000000000000e+00 3.482904574608260528e+00 2.033042040084940827e-01
5.000000000000000000e+00 3.557639549349199459e+00 1.183432965832377226e+00
2.000000000000000000e+00 1.089373879112280186e+01 4.539478175952985639e-01
6.000000000000000000e+00 1.784923292549640994e+00 8.616817499169542316e-01
3.000000000000000000e+00 5.961246984431615381e+00 1.045342579257612370e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 7.656733067372845980e+00 4.279601205795658947e-01
7.000000000000000000e+00 2.112418180715184945e+00 3.404990643468743805e-01
1.200000000000000000e+01 1.555777636273539377e+00 1.677318038799109345e-01
3.000000000000000000e+00 4.512752782265311069e+00 2.149197224677415474e-01
8.000000000000000000e+00 3.739734229961586998e+00 5.854332030449711510e-01
9.000000000000000000e+00 2.530127777107548770e+00 1.278234243922689584e-01
0.000000000000000000e+00 2.983274948944057758e+00 1.756957348919549189e-01
7.000000000000000000e+00 2.335272203765527799e+00 7.647020155955099874e-01
9.000000000000000000e+00 2.232660622897029157e+00 3.139687071519725592e-01
8.000000000000000000e+00 1.913722828436188461e+00 4.287520295524870906e-01
1.400000000000000000e+01 1.739570248385993834e+00 5.705742896005518983e-01
3.000000000000000000e+00 8.021577186687984806e+00 6.558219874694033447e-01
5.000000000000000000e+00 1.120520539963096418e+00 1.947732316445642195e-02
9.000000000000000000e+00 1.277626352571617607e+00 1.191572075813841725e+00
2.000000000000000000e+00 8.395068353560390051e+00 3.471148274623823693e-01
1.000000000000000000e+00 3.562738542148684129e+00 1.695716290682174332e-01
6.000000000000000000e+00 5.210591036149844868e+00 1.945818967497137120e-01
1.000000000000000000e+00 5.080934852627055243e+00 1.921379388839818958e-01
2.000000000000000000e+00 4.478171062571753680e+00 1.569822413460753852e-01
1.300000000000000000e+01 1.821102190137210197e+00 1.195647906472934174e+00
4.000000000000000000e+00 3.749310845143430271e+00 1.708404803315808074e-01
1.800000000000000000e+01 1.215937381532176564e+00 4.235276465524538403e-01
1.400000000000000000e+01 1.635937387613363603e+00 9.056506941516372367e-01
0.000000000000000000e+00 2.078163840962097719e+00 1.421755712482355716e-01
1.000000000000000000e+00 1.464981013080869365e+00 1.301871307391218868e-01
3.000000000000000000e+00 3.305620042226488309e+00 1.607922824079049684e-01
2.000000000000000000e+00 5.014066461535352737e+00 3.057339396018757260e-01
2.000000000000000000e+00 4.211919063999716606e+00 1.971465400078019903e-01
5.000000000000000000e+00 1.908811877644173816e+00 1.087316079115301815e+00
2.000000000000000000e+00 4.270611640462847802e+00 2.240855128991373346e-01
3.000000000000000000e+00 4.749865434405045050e+00 2.024377397652557531e-01
1.000000000000000000e+00 7.422763642238161097e+00 7.117629154020833626e-01
4.000000000000000000e+00 2.840211888653608963e+00 1.179826384714084686e-01
1.300000000000000000e+01 2.424458771204328844e+00 1.233073152044937976e-01
9.000000000000000000e+00 3.753676677966578890e+00 1.061079674078039492e+00
2.000000000000000000e+00 4.261170519826610104e+00 2.970843840779225364e-01
1.600000000000000000e+01 1.756556356560963428e+00 6.074427234029673439e-01
7.000000000000000000e+00 2.171568522834212978e+00 6.452385453052449371e-01
1.300000000000000000e+01 1.545829601852354518e+00 2.119290106567676968e-01
6.000000000000000000e+00 5.885748276647021271e+00 9.139003559639678753e-02
1.000000000000000000e+00 3.675215005419796288e+00 1.518827301919415673e-01
1.700000000000000000e+01 1.700899607248546719e+00 3.563029659605850274e-01
7.000000000000000000e+00 2.026567937085359983e+00 1.875277440009918972e-01
0.000000000000000000e+00 3.731127670370605109e+00 1.886597845333285728e-01
7.000000000000000000e+00 4.411366080895236408e+00 7.902558180201115778e-01
2.000000000000000000e+00 8.661652171206863926e+00 3.258242353502839306e-01
1.100000000000000000e+01 1.909112922317885319e+00 3.177694274409494368e-01
5.000000000000000000e+00 6.187401188930470752e+00 1.090922054884826631e+00
1.500000000000000000e+01 1.933427660599479125e+00 4.506587400356953932e-01
1.000000000000000000e+01 2.010780618076499771e+00 4.288040536419282511e-01
1.100000000000000000e+01 3.174745702647788104e+00 3.388721522195917157e-01
3.000000000000000000e+00 3.662840832805650315e+00 1.674892444437961481e-01
1.000000000000000000e+00 1.363485493066914689e+00 1.154504878851101701e-01
1.000000000000000000e+00 2.996008633761008344e+00 5.399497387129106180e-02
1.000000000000000000e+00 3.184522404507555304e+00 1.395193630430050236e-01
1.600000000000000000e+01 1.530881992543560388e+00 3.686159333715192665e-01
0.000000000000000000e+00 5.995256786067828081e+00 2.047171734363011086e-01
2.000000000000000000e+00 4.526551543745181760e+00 2.671884169189691072e-01
2.000000000000000000e+00 6.926669249854114696e+00 7.780406001403966654e-01
1.500000000000000000e+01 2.224329653741679458e+00 4.163329509307291953e-01
8.000000000000000000e+00 3.503748949170416349e+00 3.638664517169510337e-01
3.000000000000000000e+00 6.143305607125972401e+00 2.762437612915968899e-01
1.000000000000000000e+01 2.256680263109197782e+00 3.807429850238930880e-01
2.000000000000000000e+00 8.447673132268056051e+00 2.975259567459492827e-01
1.000000000000000000e+00 4.040019611086880680e+00 2.122267564365606651e-01
2.000000000000000000e+01 1.130948242003207538e+00 1.895344954982166596e-01
2.000000000000000000e+00 5.550957612206924630e+00 6.044064589866512405e-01
1.000000000000000000e+00 5.159773788484868007e+00 3.604778233625284822e-01
1.100000000000000000e+01 3.379339488697814531e+00 3.880885895232735749e-01
1.200000000000000000e+01 2.851656828761715889e+00 7.665400069756530543e-01
8.000000000000000000e+00 1.949623392445571479e+00 5.538704683061241446e-02
3.000000000000000000e+00 3.752700202986848144e+00 6.963774285125079455e-01
0.000000000000000000e+00 3.348160719216632053e+00 1.899223467583700808e-01
6.000000000000000000e+00 4.578940737228990976e+00 2.746323439664278276e-01
6.000000000000000000e+00 2.761477286548692955e+00 4.385978834509281499e-01
6.000000000000000000e+00 2.340789714632738328e+00 5.859837042365558801e-01
1.200000000000000000e+01 2.182677244773056913e+00 3.911768566143771775e-01
5.000000000000000000e+00 2.649592587893717432e+00 1.763754251685248353e-01
8.000000000000000000e+00 1.912858406009757761e+00 1.398193272537991694e-01
7.000000000000000000e+00 5.522328115646038427e+00 9.966209278945136196e-01
2.000000000000000000e+00 5.068556687117620640e+00 3.598700556951027196e-01
7.000000000000000000e+00 2.352047470013314712e+00 8.030227411893323675e-01
1.300000000000000000e+01 1.825963409318746233e+00 5.683722592201873036e-01
0.000000000000000000e+00 4.886134619535781987e+00 4.643469226930305727e-01
4.000000000000000000e+00 3.853885374564927524e+00 3.890340103872267363e-01
3.000000000000000000e+00 7.047139627431290521e+00 2.634830193292442280e-01
1.000000000000000000e+01 1.602985560000415921e+00 4.433774676447985175e-01
3.000000000000000000e+00 4.532757207132964261e+00 2.681581735542402645e-01
1.500000000000000000e+01 1.816245286234789091e+00 3.313400965452011904e-01
1.300000000000000000e+01 2.323104492156826684e+00 7.171672816192339317e-01
2.000000000000000000e+00 7.041246093452540045e+00 2.342899269333092171e-01
5.000000000000000000e+00 4.466722077629582621e+00 2.064699830297184457e-01
9.000000000000000000e+00 1.810754191448567418e+00 1.584220377378412925e+00
2.000000000000000000e+00 7.843136188527171093e+00 1.227528916742054221e+00
3.000000000000000000e+00 3.641082381273794244e+00 1.388243967427814918e-01
5.000000000000000000e+00 1.446580026826284726e+00 6.366515804108195675e-02
5.000000000000000000e+00 2.903479038023016656e+00 6.548125605816119688e-01
1.000000000000000000e+01 3.903550117631449101e+00 1.420276010172618397e+00
0.000000000000000000e+00 1.011969075281879960e+00 7.104715945476114403e-02
7.000000000000000000e+00 4.012544586665111268e+00 2.396146977943113543e-01
2.000000000000000000e+00 5.902059547471243839e+00 1.530829751034485653e-01
7.000000000000000000e+00 2.748234222469483790e+00 6.330472173314316553e-02
0.000000000000000000e+00 4.250194768773540410e+00 9.162740799802261693e-02
0.000000000000000000e+00 2.411303336183995061e+00 9.462045533820606646e-02
1.200000000000000000e+01 1.543125832425120469e+00 3.350887004659324209e-01
9.000000000000000000e+00 4.080832322481715124e+00 1.723239306319130471e+00
8.000000000000000000e+00 2.494398261673648864e+00 7.380670054200926256e-01
5.000000000000000000e+00 4.279478695468363014e+00 7.208469089946789587e-01
1.300000000000000000e+01 1.105424520390379861e+00 9.401483268497984325e-01
2.000000000000000000e+00 6.429217596922242706e+00 2.188339491343732346e-01
5.000000000000000000e+00 3.357434872766326794e+00 1.887050161001689041e-01
1.500000000000000000e+01 2.033413423449252910e+00 6.945046885344132725e-01
0.000000000000000000e+00 4.169594582310817144e-01 4.944789486601607748e-02
1.100000000000000000e+01 3.517908772812900597e+00 2.116476128408985025e-01
9.000000000000000000e+00 1.900958515661864912e+00 4.978471676631698872e-01
1.100000000000000000e+01 1.579404322854685683e+00 4.540372352506151787e-01
9.000000000000000000e+00 3.226090965251831033e+00 1.073687158597774749e+00
7.000000000000000000e+00 1.709943208884196597e+00 8.122402250748829156e-01
2.000000000000000000e+00 4.702617882012198436e+00 2.096420715041777683e-01
2.000000000000000000e+00 4.310389135851718123e+00 2.523432526947533283e-01
3.000000000000000000e+00 5.250757572201655954e+00 2.155272197335919293e-01
2.000000000000000000e+00 3.386658900756829293e+00 5.355234595190686564e-01
