path dep dodecane octanol pentanol division directionality movement
dodecane/1207 0.40404040404040409 0.10101010101010102 0.48484848484848486 0.010101010101010102 2.0 5.0300796850604659 0.26339649341921167
dodecane/1208 0.35353535353535354 0.0 0.51515151515151514 0.13131313131313133 13.0 3.5544432594509914 0.90531947627442022
dodecane/1209 0.33673469387755106 0.071428571428571438 0.39795918367346939 0.19387755102040816 1.0 5.2729193020139045 0.29373087868873804
dodecane/1210 0.44897959183673469 0.12244897959183673 0.18367346938775511 0.24489795918367346 4.0 5.0126554565254375 0.23987626152121336
dodecane/1211 0.33673469387755106 0.0 0.53061224489795922 0.1326530612244898 11.0 2.6544043580976036 0.70527384823077532
dodecane/1212 0.31632653061224492 0.010204081632653062 0.33673469387755106 0.33673469387755106 1.0 3.4655707810758645 0.46315774948189636
dodecane/1213 0.46938775510204084 0.081632653061224497 0.23469387755102042 0.21428571428571427 13.0 1.9548519870998218 0.15724514040266657
dodecane/1214 0.51515151515151514 0.0 0.32323232323232326 0.16161616161616163 13.0 2.0358173066151295 0.39836255601209813
dodecane/1215 0.4329896907216495 0.092783505154639179 0.31958762886597941 0.15463917525773196 5.0 3.36322128586656 0.21120884735135173
dodecane/1216 0.56565656565656575 0.0 0.43434343434343436 0.0 5.0 1.9810933590241275 1.0415035316426384
dodecane/1217 0.38383838383838387 0.0 0.61616161616161613 0.0 11.0 2.0274573143720733 0.81192920157500836
dodecane/1218 0.31313131313131315 0.040404040404040407 0.16161616161616163 0.48484848484848486 0.0 2.4517051897215736 0.10521464549490449
dodecane/1219 0.46938775510204084 0.0 0.40816326530612246 0.12244897959183673 8.0 2.3002037528526276 0.73732138204734532
dodecane/1220 0.40816326530612246 0.081632653061224483 0.27551020408163263 0.23469387755102039 1.0 3.8062953629023246 0.2915145635438055
dodecane/1221 0.31313131313131315 0.0 0.48484848484848486 0.20202020202020204 5.0 5.398387967177543 0.6795732364854673
dodecane/1222 0.39795918367346939 0.061224489795918366 0.38775510204081631 0.15306122448979592 15.0 1.9871435718382391 0.36341582593955846
dodecane/1223 0.43877551020408162 0.051020408163265307 0.35714285714285715 0.15306122448979592 0.0 0.22277227722772275 0.050899044641675426
dodecane/1224 0.40206185567010305 0.051546391752577317 0.27835051546391754 0.26804123711340205 6.0 4.035394632210914 0.35008398729199336
dodecane/1225 0.37755102040816324 0.19387755102040816 0.37755102040816324 0.051020408163265307 3.0 4.0330475247176603 0.15565375261031966
dodecane/1226 0.46938775510204084 0.17346938775510207 0.071428571428571438 0.28571428571428575 1.0 3.4362902917045459 0.10130754142131587
dodecane/1227 0.24742268041237114 0.25773195876288663 0.39175257731958762 0.10309278350515465 5.0 3.4295023090818137 0.11793847893415353
dodecane/1228 0.37113402061855666 0.12371134020618556 0.072164948453608255 0.43298969072164945 0.0 4.7425517742487164 0.24398245997078505
dodecane/1229 0.13402061855670103 0.23711340206185566 0.17525773195876287 0.45360824742268036 2.0 4.5222302346717846 0.1394391052868561
dodecane/1230 0.40404040404040403 0.1313131313131313 0.20202020202020202 0.2626262626262626 2.0 4.4881455118772706 0.24742876578395182
dodecane/1231 0.32653061224489799 0.071428571428571438 0.31632653061224492 0.28571428571428575 3.0 7.5785360408573954 0.44985897927131524
dodecane/1232 0.30303030303030304 0.060606060606060608 0.6262626262626263 0.010101010101010102 4.0 6.6689838732340743 2.5129780076916166
dodecane/1233 0.31313131313131315 0.040404040404040407 0.16161616161616163 0.48484848484848486 0.0 3.9494106758434442 0.13097258646331036
dodecane/1234 0.65306122448979598 0.16326530612244899 0.061224489795918366 0.12244897959183673 6.0 2.021026144113562 0.047667981603517956
dodecane/1235 0.45360824742268041 0.041237113402061855 0.34020618556701032 0.16494845360824742 18.0 1.4174777204158209 0.20282113558695958
dodecane/1236 0.47959183673469385 0.23469387755102042 0.26530612244897961 0.020408163265306124 1.0 1.9804934282785631 0.06718861106188613
dodecane/1237 0.63265306122448983 0.0 0.36734693877551022 0.0 16.0 1.3680963263303956 0.17377338789040339
dodecane/1238 0.28282828282828287 0.080808080808080815 0.18181818181818182 0.45454545454545459 3.0 6.9244664552483499 0.28341815431547601
dodecane/1239 0.28282828282828287 0.080808080808080815 0.18181818181818182 0.45454545454545459 3.0 8.0751938503436271 0.32755301353016919
dodecane/1240 0.51515151515151514 0.040404040404040407 0.44444444444444448 0.0 3.0 4.7758297753517311 1.1585122038711315
dodecane/1241 0.48484848484848486 0.0 0.34343434343434348 0.17171717171717174 14.0 2.4431196676233808 0.47801270270163915
dodecane/1242 0.43434343434343436 0.0 0.45454545454545459 0.11111111111111112 7.0 3.1346363565121962 0.60582361191364775
dodecane/1243 0.5 0.051020408163265307 0.43877551020408162 0.010204081632653062 1.0 5.046176837045115 0.52783789070090725
dodecane/1244 0.40816326530612246 0.081632653061224483 0.27551020408163263 0.23469387755102039 3.0 4.9188913019825691 0.24417240313067723
dodecane/1245 0.45454545454545459 0.0 0.44444444444444448 0.10101010101010102 5.0 2.2295501133004625 0.94174470703137136
dodecane/1246 0.18181818181818182 0.43434343434343436 0.28282828282828287 0.10101010101010102 7.0 10.09159908227587 0.84269448992329576
dodecane/1247 0.27272727272727276 0.060606060606060608 0.43434343434343436 0.23232323232323235 1.0 10.043253821257888 0.42078741361842037
dodecane/1248 0.36734693877551022 0.071428571428571438 0.25510204081632654 0.30612244897959184 2.0 4.476113501298717 0.31121829273082158
dodecane/1249 0.34693877551020413 0.19387755102040816 0.25510204081632654 0.20408163265306123 4.0 3.1383134521378424 0.18569624117686773
dodecane/1250 0.45918367346938777 0.14285714285714288 0.30612244897959184 0.091836734693877556 5.0 2.491639254284661 0.15021078720814271
dodecane/1251 0.091836734693877556 0.23469387755102042 0.51020408163265307 0.16326530612244899 1.0 3.3173277516740236 0.17136894806345998
dodecane/1252 0.41836734693877548 0.0 0.44897959183673469 0.1326530612244898 8.0 2.4416228147110561 0.63457008577720886
dodecane/1253 0.47959183673469385 0.0 0.30612244897959184 0.21428571428571427 14.0 1.6894694593700279 0.37001587987983764
dodecane/1254 0.27835051546391754 0.31958762886597941 0.28865979381443302 0.1134020618556701 3.0 5.148457083673005 0.15820492143890622
dodecane/1255 0.29591836734693877 0.11224489795918367 0.23469387755102042 0.35714285714285715 0.0 1.7918891708861766 0.09081425467038097
dodecane/1256 0.44897959183673469 0.0 0.55102040816326536 0.0 17.0 1.3726241617660346 0.52551800207902966
dodecane/1257 0.15306122448979589 0.071428571428571425 0.43877551020408156 0.33673469387755101 0.0 0.083986652836676778 0.0044930781706455274
dodecane/1258 0.37755102040816324 0.12244897959183672 0.071428571428571425 0.42857142857142849 6.0 6.1280320757771305 0.26086320498483251
dodecane/1259 0.34693877551020413 0.27551020408163268 0.17346938775510207 0.20408163265306123 3.0 3.2885583827504363 0.14406644844297858
dodecane/1260 0.48979591836734693 0.0 0.38775510204081631 0.12244897959183673 13.0 3.212128472875758 0.65599235290691504
dodecane/1261 0.40816326530612246 0.061224489795918366 0.35714285714285715 0.17346938775510207 4.0 5.0289847998791108 0.38544899470490729
dodecane/1262 0.36082474226804118 0.29896907216494839 0.051546391752577317 0.28865979381443302 4.0 3.3252784670278528 0.058046800357597267
dodecane/1263 0.35714285714285715 0.19387755102040816 0.30612244897959184 0.14285714285714288 6.0 2.0333792514156821 0.087976957569663561
dodecane/1264 0.071428571428571438 0.18367346938775511 0.31632653061224492 0.42857142857142855 2.0 4.9100144924502152 0.17021241870713055
dodecane/1265 0.29591836734693877 0.17346938775510207 0.36734693877551022 0.16326530612244899 4.0 6.8528152126963464 1.7278446908466853
dodecane/1266 0.24742268041237114 0.25773195876288663 0.39175257731958762 0.10309278350515465 7.0 4.4146346525928379 0.21687794414534084
dodecane/1267 0.32323232323232326 0.070707070707070718 0.40404040404040409 0.20202020202020204 6.0 2.3148594864740564 0.26064687087299243
dodecane/1268 0.32653061224489799 0.051020408163265307 0.47959183673469385 0.14285714285714288 3.0 8.4456953407216435 0.63418738069624381
dodecane/1269 0.49494949494949497 0.040404040404040407 0.37373737373737376 0.090909090909090912 6.0 3.2812903167798653 0.3467766480745953
dodecane/1270 0.33673469387755106 0.051020408163265307 0.45918367346938777 0.15306122448979592 9.0 3.2962463672378708 1.1572593061577154
dodecane/1271 0.35714285714285715 0.22448979591836735 0.31632653061224492 0.10204081632653061 1.0 7.2669727377131874 0.26915728906464215
dodecane/1272 0.30303030303030304 0.060606060606060608 0.6262626262626263 0.010101010101010102 0.0 0.0 0.0
dodecane/1273 0.33673469387755106 0.051020408163265307 0.45918367346938777 0.15306122448979592 9.0 2.9050678524788887 0.52722394413990181
dodecane/1274 0.48979591836734693 0.0 0.40816326530612246 0.10204081632653061 0.0 0.0 0.0
dodecane/1275 0.35353535353535354 0.0 0.51515151515151514 0.13131313131313133 10.0 2.7832934078693352 0.65902710331604664
dodecane/1276 0.48484848484848486 0.24242424242424243 0.090909090909090912 0.18181818181818182 0.0 3.0458263105441521 0.079026161301658113
dodecane/1277 0.2857142857142857 0.2857142857142857 0.11224489795918366 0.31632653061224486 5.0 1.8777108629018744 0.042549103302651881
dodecane/1278 0.31632653061224492 0.071428571428571438 0.31632653061224492 0.29591836734693877 4.0 5.0622362199688107 0.34126304245935046
dodecane/1279 0.33333333333333337 0.060606060606060608 0.59595959595959591 0.010101010101010102 6.0 3.5469859646829831 0.35218252790691751
dodecane/1280 0.31632653061224492 0.071428571428571438 0.31632653061224492 0.29591836734693877 2.0 5.817934096219056 0.24418290869157008
dodecane/1281 0.43434343434343436 0.0 0.45454545454545459 0.11111111111111112 13.0 1.7907408684976078 0.49285342011021266
dodecane/1282 0.41836734693877548 0.071428571428571438 0.5 0.010204081632653062 0.0 0.0 0.0
dodecane/1283 0.47474747474747475 0.0 0.35353535353535354 0.17171717171717174 10.0 2.0316855956754805 0.61457228173722955
dodecane/1284 0.32323232323232326 0.0 0.66666666666666674 0.010101010101010102 7.0 2.9233657167553884 1.3225522445982432
dodecane/1285 0.55102040816326536 0.11224489795918367 0.31632653061224492 0.020408163265306124 3.0 4.5381625962968766 0.16213486371430316
dodecane/1286 0.22448979591836735 0.17346938775510207 0.31632653061224492 0.28571428571428575 1.0 4.2558173364228145 0.14656196365395996
dodecane/1287 0.35714285714285715 0.22448979591836735 0.31632653061224492 0.10204081632653061 1.0 1.7834407098071305 0.10520312822400693
dodecane/1288 0.35714285714285715 0.071428571428571438 0.32653061224489799 0.24489795918367346 6.0 3.8230410998992581 0.41666706888819716
dodecane/1289 0.32653061224489799 0.071428571428571438 0.31632653061224492 0.28571428571428575 0.0 2.6162371042902941 0.12175613120319918
dodecane/1290 0.47474747474747475 0.18181818181818182 0.13131313131313133 0.21212121212121213 1.0 4.3147910073653009 0.16948952765167966
dodecane/1291 0.41836734693877548 0.0 0.44897959183673469 0.1326530612244898 10.0 2.5237276428810524 0.68560472684637463
dodecane/1292 0.47959183673469385 0.051020408163265307 0.22448979591836735 0.24489795918367346 7.0 2.7792839083485279 0.17063170308681744
dodecane/1293 0.48979591836734693 0.0 0.41836734693877548 0.091836734693877556 8.0 2.2150235093685722 0.85010021310987161
dodecane/1294 0.47959183673469385 0.23469387755102042 0.26530612244897961 0.020408163265306124 3.0 2.1560975244853102 0.086245177922727762
dodecane/1295 0.27551020408163268 0.0 0.61224489795918369 0.11224489795918367 6.0 5.0720871958273914 1.6614150465557627
dodecane/1296 0.40816326530612246 0.0 0.58163265306122447 0.010204081632653062 8.0 1.8861904570176242 0.94275361984769002
dodecane/1297 0.40816326530612246 0.081632653061224483 0.2857142857142857 0.22448979591836732 6.0 4.7936848964003387 0.30163834058276012
dodecane/1298 0.4646464646464647 0.0 0.53535353535353536 0.0 15.0 1.4194029398089474 0.44245645830888236
dodecane/1299 0.45454545454545459 0.0 0.44444444444444448 0.10101010101010102 5.0 2.8522688392271633 0.70937786867670083
dodecane/1300 0.5252525252525253 0.0 0.36363636363636365 0.11111111111111112 18.0 2.028866488385368 0.33996609291736224
dodecane/1301 0.15306122448979589 0.25510204081632648 0.27551020408163263 0.31632653061224486 1.0 1.5354822701132385 0.030208468809849672
dodecane/1302 0.48484848484848486 0.17171717171717174 0.34343434343434348 0.0 3.0 2.452568155534085 0.071706421193176578
dodecane/1303 0.33673469387755106 0.0 0.53061224489795922 0.1326530612244898 13.0 3.3702359397317037 0.89142919281473798
dodecane/1304 0.47959183673469385 0.0 0.34693877551020413 0.17346938775510207 11.0 2.2288003839555288 0.7167133282381063
dodecane/1305 0.24489795918367346 0.040816326530612249 0.44897959183673469 0.26530612244897961 1.0 6.3786766611914505 0.46439343222945639
dodecane/1306 0.10204081632653063 0.36734693877551022 0.4285714285714286 0.10204081632653063 2.0 5.4604603904481097 0.39480187112211823
dodecane/1307 0.36363636363636365 0.0 0.6262626262626263 0.010101010101010102 12.0 2.4515040238138188 0.8966099145810964
dodecane/1308 0.39795918367346939 0.091836734693877542 0.33673469387755101 0.17346938775510204 1.0 3.311095022682732 0.17810902207733431
dodecane/1309 0.40816326530612246 0.051020408163265307 0.41836734693877548 0.12244897959183673 12.0 2.171109633703399 0.61463346579530009
dodecane/1310 0.2857142857142857 0.33673469387755101 0.2857142857142857 0.091836734693877542 1.0 3.8751677949294696 0.13391839212539294
dodecane/1311 0.25510204081632654 0.39795918367346939 0.051020408163265307 0.29591836734693877 4.0 3.9507821303515436 0.056411849852766267
dodecane/1312 0.33673469387755106 0.0 0.53061224489795922 0.1326530612244898 11.0 3.2302582251153327 0.84404915433694627
dodecane/1313 0.53061224489795922 0.0 0.26530612244897961 0.20408163265306123 10.0 1.3063693349790289 0.66495068571103411
dodecane/1314 0.11224489795918366 0.31632653061224486 0.32653061224489793 0.24489795918367344 3.0 4.9662040631980506 0.19794520690600287
dodecane/1315 0.43877551020408162 0.051020408163265307 0.35714285714285715 0.15306122448979592 0.0 0.0 0.0
dodecane/1316 0.39393939393939392 0.0 0.55555555555555558 0.050505050505050504 11.0 2.0098599589050496 0.70206572539368661
dodecane/1317 0.51515151515151514 0.0 0.32323232323232326 0.16161616161616163 8.0 1.6675056456194639 0.61314217225126344
dodecane/1318 0.31313131313131315 0.0 0.48484848484848486 0.20202020202020204 7.0 4.2370948486921893 0.90421554444205954
dodecane/1319 0.48484848484848486 0.24242424242424243 0.090909090909090912 0.18181818181818182 0.0 1.2283621837549941 0.060520324337382372
dodecane/1320 0.25773195876288663 0.041237113402061855 0.29896907216494845 0.40206185567010311 1.0 2.4184768824872567 0.12268808309558007
dodecane/1321 0.30927835051546393 0.08247422680412371 0.30927835051546393 0.29896907216494845 0.0 2.2649094683455608 0.12612911911552196
dodecane/1322 0.30612244897959184 0.020408163265306124 0.66326530612244905 0.010204081632653062 7.0 4.4876650767427346 1.7111425895121188
dodecane/1323 0.32653061224489799 0.071428571428571438 0.34693877551020413 0.25510204081632654 9.0 3.8549548516454828 0.4104802442873588
dodecane/1324 0.34693877551020413 0.010204081632653062 0.21428571428571427 0.42857142857142855 0.0 7.8377585105191772 0.60584729451713704
dodecane/1325 0.34343434343434348 0.0 0.64646464646464652 0.010101010101010102 15.0 2.2492935179588645 0.6950013159700269
dodecane/1326 0.38775510204081631 0.061224489795918366 0.37755102040816324 0.17346938775510207 18.0 1.8623950745179134 0.29067682990921628
dodecane/1327 0.43877551020408162 0.0 0.44897959183673469 0.11224489795918367 5.0 1.9128644761065572 1.0547409223542092
dodecane/1328 0.34343434343434348 0.0 0.64646464646464652 0.010101010101010102 13.0 2.0596170448452997 0.77636539367007018
dodecane/1329 0.2857142857142857 0.33673469387755101 0.2857142857142857 0.091836734693877542 0.0 0.77195873254008862 0.028717908897616353
dodecane/1330 0.29591836734693877 0.11224489795918367 0.23469387755102042 0.35714285714285715 1.0 3.2045053752953074 0.17021366915452413
dodecane/1331 0.57575757575757569 0.0 0.40404040404040409 0.020202020202020204 9.0 1.9578764725121158 0.26621019760951325
dodecane/1332 0.45360824742268041 0.041237113402061855 0.34020618556701032 0.16494845360824742 9.0 2.7076094812996954 0.23616237498392523
dodecane/1333 0.36082474226804123 0.14432989690721651 0.3814432989690722 0.1134020618556701 2.0 7.7260096667111444 0.38529057585179644
dodecane/1334 0.42857142857142855 0.061224489795918366 0.33673469387755106 0.17346938775510207 14.0 2.7712343961318742 0.7966822265428205
dodecane/1335 0.34343434343434348 0.0 0.64646464646464652 0.010101010101010102 14.0 2.1607739769860217 0.65565850765160105
dodecane/1336 0.25510204081632654 0.38775510204081631 0.051020408163265307 0.30612244897959184 3.0 5.1338326248543078 0.083716398623808475
dodecane/1337 0.54545454545454553 0.0 0.45454545454545459 0.0 2.0 3.8644576711094016 0.63434963708680359
dodecane/1338 0.33673469387755106 0.0 0.54081632653061229 0.12244897959183673 9.0 3.4257192700837842 0.84013632667037264
dodecane/1339 0.5714285714285714 0.0 0.34693877551020408 0.081632653061224483 18.0 0.9543090211413946 0.19675504869311944
dodecane/1340 0.37113402061855666 0.12371134020618556 0.072164948453608255 0.43298969072164945 2.0 6.9844215315120302 0.30210740231165317
dodecane/1341 0.63265306122448983 0.010204081632653062 0.1326530612244898 0.22448979591836735 19.0 0.69942590967571294 0.26382172362779377
dodecane/1342 0.51515151515151514 0.040404040404040407 0.44444444444444448 0.0 1.0 3.4852353183530775 0.60588440387489839
dodecane/1343 0.28571428571428575 0.17346938775510207 0.32653061224489799 0.21428571428571427 0.0 6.9238823206464586 0.23884758841594261
dodecane/1344 0.38775510204081631 0.091836734693877556 0.36734693877551022 0.15306122448979592 0.0 4.3393919194348856 0.32172098809539557
dodecane/1345 0.63265306122448983 0.010204081632653062 0.1326530612244898 0.22448979591836735 12.0 1.9550474520046512 0.11466858482531572
dodecane/1346 0.44897959183673469 0.0 0.53061224489795922 0.020408163265306124 12.0 1.9797169073176257 0.764798183801633
dodecane/1347 0.23232323232323235 0.040404040404040407 0.37373737373737376 0.35353535353535354 2.0 5.810628839407677 0.42106610842453301
dodecane/1348 0.33673469387755106 0.081632653061224497 0.31632653061224492 0.26530612244897961 3.0 4.3183222557560068 0.19339507096929962
dodecane/1349 0.5 0.051020408163265307 0.43877551020408162 0.010204081632653062 6.0 1.599133779291986 0.45539180858867168
dodecane/1350 0.37755102040816324 0.0 0.58163265306122447 0.040816326530612249 12.0 2.382395187620157 0.75284352371431162
dodecane/1351 0.29292929292929293 0.42424242424242425 0.0 0.28282828282828287 2.0 7.7395825573518913 0.16707333925199197
dodecane/1352 0.31313131313131315 0.060606060606060608 0.35353535353535354 0.27272727272727276 0.0 7.09049861292341 0.95864012493183715
dodecane/1353 0.071428571428571438 0.28571428571428575 0.62244897959183676 0.020408163265306124 1.0 3.4632131734410732 0.12015100989890631
dodecane/1354 0.32323232323232326 0.0 0.5252525252525253 0.15151515151515152 0.0 0.0 0.0
dodecane/1355 0.38775510204081631 0.051020408163265307 0.5 0.061224489795918366 5.0 4.1327499625113324 1.0032471628883803
dodecane/1356 0.51020408163265307 0.0 0.25510204081632654 0.23469387755102042 9.0 2.3284537705118136 0.63926320161343486
dodecane/1357 0.5252525252525253 0.0 0.31313131313131315 0.16161616161616163 19.0 1.440703962476392 0.52161639030012119
dodecane/1358 0.52040816326530615 0.10204081632653061 0.091836734693877556 0.28571428571428575 5.0 5.6461231185434704 0.31142182155754683
dodecane/1359 0.44897959183673469 0.0 0.55102040816326536 0.0 14.0 1.3069969084213817 0.38704173518127127
dodecane/1360 0.37755102040816324 0.0 0.58163265306122447 0.040816326530612249 7.0 2.2535292965756466 0.69289359518674776
dodecane/1361 0.37755102040816324 0.12244897959183672 0.071428571428571425 0.42857142857142849 1.0 5.5715465474787926 0.24178677290972092
dodecane/1362 0.22448979591836735 0.17346938775510207 0.31632653061224492 0.28571428571428575 1.0 6.2695538991004192 0.25368552613793149
dodecane/1363 0.33333333333333337 0.060606060606060608 0.59595959595959591 0.010101010101010102 8.0 3.5552753024005006 0.52974033422369782
dodecane/1364 0.40404040404040403 0.1313131313131313 0.20202020202020202 0.2626262626262626 5.0 4.2243689767515624 0.2078413514878085
dodecane/1365 0.47959183673469385 0.17346938775510207 0.071428571428571438 0.27551020408163268 1.0 1.2554049731427903 0.042843687713162805
dodecane/1366 0.30927835051546393 0.072164948453608255 0.49484536082474229 0.12371134020618557 3.0 3.6388637540619237 0.66386808605618042
dodecane/1367 0.41836734693877548 0.0 0.44897959183673469 0.1326530612244898 6.0 2.1597905229115666 0.95909067718715668
dodecane/1368 0.35714285714285715 0.0 0.52040816326530615 0.12244897959183673 12.0 3.7794768168588173 1.3365291816905045
dodecane/1369 0.23232323232323235 0.040404040404040407 0.37373737373737376 0.35353535353535354 1.0 6.5482300683860846 0.52367785066452732
dodecane/1370 0.24242424242424243 0.22222222222222224 0.29292929292929293 0.24242424242424243 2.0 6.2940565513674214 0.24613339825736738
dodecane/1371 0.35714285714285715 0.15306122448979592 0.22448979591836735 0.26530612244897961 1.0 3.4516655672530843 0.15588587602145751
dodecane/1372 0.46938775510204084 0.0 0.45918367346938777 0.071428571428571438 1.0 1.9296886015617731 1.8290760332792046
dodecane/1373 0.48484848484848486 0.16161616161616163 0.070707070707070718 0.28282828282828287 3.0 6.9531694053776318 0.088891497666491751
dodecane/1374 0.51515151515151514 0.16161616161616163 0.32323232323232326 0.0 4.0 3.3976212296448356 0.093709340642879529
dodecane/1375 0.42857142857142855 0.32653061224489799 0.081632653061224497 0.16326530612244899 3.0 3.4310856826219087 0.084228331356552874
dodecane/1376 0.31632653061224492 0.14285714285714288 0.24489795918367346 0.29591836734693877 0.0 1.8383279251089055 0.093831656552844214
dodecane/1377 0.14285714285714288 0.091836734693877556 0.51020408163265307 0.25510204081632654 0.0 2.5485165589175942 0.14723444956325532
dodecane/1378 0.41836734693877548 0.0 0.44897959183673469 0.1326530612244898 4.0 3.5210397307401275 4.2632566780719561
dodecane/1379 0.17346938775510207 0.51020408163265307 0.11224489795918367 0.20408163265306123 3.0 5.5809558279556546 0.12709515394868362
dodecane/1380 0.42857142857142855 0.0 0.55102040816326536 0.020408163265306124 10.0 1.9689755920537835 0.51049227320879786
dodecane/1381 0.47959183673469385 0.051020408163265307 0.22448979591836735 0.24489795918367346 7.0 2.5899788087034321 0.23333974002646118
dodecane/1382 0.32653061224489799 0.071428571428571438 0.31632653061224492 0.28571428571428575 2.0 6.6973571464333332 0.77816915240528772
dodecane/1383 0.47959183673469385 0.17346938775510207 0.071428571428571438 0.27551020408163268 0.0 1.6923730805804298 0.071749979394509472
dodecane/1384 0.29292929292929293 0.42424242424242425 0.0 0.28282828282828287 6.0 5.2383492525854587 0.072357178149256671
dodecane/1385 0.32323232323232326 0.0 0.5252525252525253 0.15151515151515152 0.0 0.0 0.0
dodecane/1386 0.21428571428571427 0.14285714285714288 0.34693877551020413 0.29591836734693877 0.0 1.6828123884251103 0.09241744310438918
dodecane/1387 0.40206185567010305 0.051546391752577317 0.27835051546391754 0.26804123711340205 10.0 3.2761139212959431 0.28606572141284131
dodecane/1388 0.38775510204081631 0.061224489795918366 0.44897959183673469 0.10204081632653061 10.0 2.8416653820159987 1.0606151338227305
dodecane/1389 0.45918367346938777 0.14285714285714288 0.30612244897959184 0.091836734693877556 6.0 1.989435491581506 0.10559692044173366
dodecane/1390 0.5252525252525253 0.0 0.31313131313131315 0.16161616161616163 9.0 2.5451943000649395 0.75343582854871205
dodecane/1391 0.46938775510204084 0.0 0.45918367346938777 0.071428571428571438 4.0 2.8728049504324629 0.53528715319052322
dodecane/1392 0.33673469387755106 0.071428571428571438 0.39795918367346939 0.19387755102040816 0.0 5.2810039364057904 0.45795776852182063
dodecane/1393 0.43877551020408162 0.16326530612244899 0.22448979591836735 0.17346938775510207 5.0 3.130358554910754 0.15184390367071748
dodecane/1394 0.54545454545454553 0.0 0.45454545454545459 0.0 4.0 4.2861523746592116 0.59119292328089434
dodecane/1395 0.5252525252525253 0.0 0.36363636363636365 0.11111111111111112 7.0 2.0053426440012916 0.51787425694110534
dodecane/1396 0.4329896907216495 0.092783505154639179 0.31958762886597941 0.15463917525773196 10.0 2.314091309896714 0.134276883860936
dodecane/1397 0.27272727272727276 0.060606060606060608 0.43434343434343436 0.23232323232323235 2.0 8.4056967997335228 1.6438118942740738
dodecane/1398 0.49484536082474229 0.061855670103092786 0.24742268041237114 0.19587628865979381 9.0 2.7746525746862853 0.22206063242500115
dodecane/1399 0.25510204081632654 0.27551020408163268 0.26530612244897961 0.20408163265306123 1.0 1.1982538792711304 0.061911520913942912
dodecane/1400 0.55555555555555558 0.0 0.44444444444444448 0.0 3.0 2.6006395584398052 0.39424283390668918
dodecane/1401 0.071428571428571438 0.28571428571428575 0.62244897959183676 0.020408163265306124 3.0 3.969955753677596 0.18427360432991069
dodecane/1402 0.33673469387755106 0.0 0.53061224489795922 0.1326530612244898 13.0 2.7520109770576453 0.69614313629959479
dodecane/1403 0.31632653061224492 0.010204081632653062 0.33673469387755106 0.33673469387755106 0.0 2.7069891234257684 0.20903258603749214
dodecane/1404 0.35353535353535354 0.0 0.51515151515151514 0.13131313131313133 9.0 3.2703692017112145 1.3513372000604624
dodecane/1405 0.30927835051546393 0.072164948453608255 0.49484536082474229 0.12371134020618557 6.0 3.4705682031797687 0.54224770733773453
dodecane/1406 0.44897959183673469 0.0 0.53061224489795922 0.020408163265306124 15.0 1.7256933206274583 0.64419925076926088
dodecane/1407 0.15306122448979592 0.36734693877551022 0.26530612244897961 0.21428571428571427 0.0 5.5725447983936762 0.19595666727108568
dodecane/1408 0.22222222222222221 0.0 0.030303030303030304 0.74747474747474751 3.0 4.7792050303259312 0.072810963898547382
dodecane/1409 0.0 0.65656565656565657 0.23232323232323232 0.1111111111111111 0.0 1.0967653700406965 0.040704180173580899
dodecane/1410 0.42857142857142855 0.0 0.051020408163265307 0.52040816326530615 15.0 1.8812446338088118 0.088350916312342764
dodecane/1411 0.38775510204081631 0.12244897959183673 0.2857142857142857 0.20408163265306123 1.0 5.7099458033569386 0.46279982422416011
dodecane/1412 0.24242424242424243 0.1111111111111111 0.36363636363636365 0.28282828282828282 1.0 4.5653854264622931 0.3175269496931642
dodecane/1413 0.48979591836734693 0.10204081632653061 0.24489795918367346 0.16326530612244897 6.0 2.8099821454681568 0.15736692546082579
dodecane/1414 0.37755102040816324 0.10204081632653061 0.051020408163265307 0.46938775510204084 5.0 2.7929352034262842 0.11230772673450119
dodecane/1415 0.40816326530612246 0.0 0.25510204081632654 0.33673469387755101 13.0 2.8108589799371382 0.84222516233090605
dodecane/1416 0.0 0.0 1.0 0.0 0.0 0.75178134613194236 0.18087360480061268
dodecane/1417 0.59183673469387754 0.17346938775510204 0.21428571428571427 0.020408163265306121 2.0 4.6876167450653412 0.16239652900045379
dodecane/1418 0.0 0.6767676767676768 0.0 0.32323232323232326 0.0 0.0 0.0
dodecane/1419 0.091836734693877556 0.23469387755102042 0.38775510204081631 0.2857142857142857 1.0 4.6328515956400631 0.2509109998763176
dodecane/1420 0.33673469387755101 0.25510204081632654 0.22448979591836735 0.18367346938775511 2.0 5.4437514552653754 0.22909256758623348
dodecane/1421 0.59183673469387754 0.0 0.051020408163265307 0.35714285714285715 18.0 0.80000507879675187 0.067615301958692406
dodecane/1422 0.49494949494949497 0.0 0.12121212121212122 0.38383838383838381 20.0 3.1122040272088687 0.26731033999750037
dodecane/1423 0.5252525252525253 0.0 0.0 0.47474747474747475 1.0 2.2309950022879388 0.054316000592609354
dodecane/1424 0.19191919191919191 0.37373737373737376 0.37373737373737376 0.060606060606060608 1.0 2.7285209579629091 0.11680785411685858
dodecane/1425 0.30303030303030304 0.0 0.0 0.69696969696969702 1.0 0.33310901709037072 0.0087317781358070851
dodecane/1426 0.51020408163265307 0.21428571428571427 0.061224489795918366 0.21428571428571427 6.0 1.9980047824153806 0.071658471421854442
